groupid;url;title;review_id;sentence_id;text;label;Unnamed: 7
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;5;Toliku brigu za pacijenta nisam doživjela ni od jednog doktora.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;6;Čekala sam i ja na red, ali sam znala zašto čekam.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;7;Bila sam i kod drugih liječnika kad nisam mogla doći do nje.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;8;Oni su samo prepisivali lijekove i sve ostalo od doktorice, ne bi me ni saslušali.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;9;Sve riječi pohvale za dr Martinović: ljubazna, stručna, brižna.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;139;10;Hvala još jednom na životu koji mi je spasila.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;1;Potaknut komentarom korisnice maje kao i mate jukica koristim ovu priliku da napišem par riječi o prof.Martinović čiji sam pacijent već dugi niz godina.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;2;Prof.Martinović postavila mi je dijagnozu praktički prije nego su mi pretrage i započele i od tog je trenutka počela moja,ali i njena borba sa mojom bolešću.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;3;Bio sam nekoliko puta hospitaliziran i tada sam najbolje upoznao profesoricu kao i ostale liječnike i osoblje odjela o kojem mogu reći samo riječi pohvale.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;4;"Zahvaljujući njenom znanju i stručnosti,a još više njenim riječima i ljudskošću,ja sam još uvijek živ,""zdrav"" i normalan.";positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;5;Stoga me stvarno čude komentari korisnice maje jer mi se čini kao da govori o nekoj drugoj osobi.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;6;Nadam se da će profesorica uvijek biti ovakva kakva je bila i do sada.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;140;7;Veliki pozdrav profesorici i cijelom odjelu reumatologije!!!;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;1;Pacijentica sam prof.Martinović već 10 godina , pa je to razlogom što ovdje pišem svoje impresije.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;2;Saznanje o bolesti sa 27 godina bilo je stresno i uznemirujuće , no na sreću stručnost, znanje , prisutpaćnost i prije svega empatičnost dr.Martinović omogućilo mi je da se kako u fizičkom tako i psihičkom smislu nosim sa bolesti koja nije niti malo jednostavna.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;3;Vjerujem apsolutno u detaljnost i stručnost doktorice Martinović , te se osjećam potpuno sigurno i privlegirano što sam upravo njen pacijent.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;4;Kroz 10 godina kod dr.Martinović odlazila sam kako u KBC , tako i privatno ( kada je još radila privatno ) i moram naglasiti da ne postoji ni najmanja razlika u pristupu i naćinu obrade na jednom mjestu u odnosu na drugo.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;5;Uvijek sam se osjećala dobrodošlom i važnom u kontaktu s doktoricom , te smatram kako sam unatoć bolesti sretna što me liječi upravo dr.Martinović koja za svakog svog pacijenta uvijek nađe vremena i strpljenja posvetiti mu se.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;141;6;Iskreno se nadam da će još dugo raditi na radost svojih pacijenata.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;142;1;"Čitajući ostale komentare korisnika ""maja"" za neke druge liječnike možete vidjeti odnos etičnosti i kulture koju jedan građanin nikada neće pokazati.";neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;142;2;"Nije mi želja nikoga napadati ali mislim da je pravi smisao ovog portala da pravi pacijenti daju svoja mišljenja i ""ocijene"".";neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;142;3;Osobno ću dati sugestiju pacijentima dr. Martinović da napišu kako vide svoju liječnicu.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;1;Prvo da se predstavim zovem se Mate Jukić 32god doilazim iz Splita, pacijent sam dr. Martinović i moram reagirati na ove natpise.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;2;"Mislim da korisnik ""maja"" neargumentirano blati i što je najgore vrijeđa dr. Martinović.";neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;3;Neću ulaziti u njeno osobno mišljenje ali mislim da napisati neargumentirano i nekorektno za liječnicu da je bahata, bezobrazna i nekulturna jednostavno ne stoji.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;4;Za potvrditi svoju tvrdnju možete otići na odijele reumatologije i pitati barem 300 pacijenata koji se danas lakše nose s svojom bolešću isključivo iz razloga što se dr. Martinović prema svakom posveti maksimalno stručno i ljudski posveti , te vidjeti i čuti različite priče ljudi kako im je ova liječnica pomogla.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;5;Ako već nekoga blatite i navodite da ste ga čekali, jeste li se zapitali koliko pacijenata ta liječnica obradi dnevno, koliko je stvari u svom životu žrtvovala da bi se posvetila svima kojima treba njena pomoć.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;6;Naravno da nekada ne možete doći odmah na red, kada vi želite.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;7;Osobno sam čekao za red, ali sam znao zašto želim kod dr. Martinović zbog njene stručnosti i posvećenosti pacijentu!.;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;8;Komentirati etičnosti i ljubaznost od osoba koje se nisu udostojite niti predstaviti nema smisla.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;9;"Za mene je dr. Martinović jedna krasna osoba koja daje puno puno više od ""samo"" stručne pomoć.";positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;10;"A ovim putem apeliram i na administratore ovog portala, pošto sam pročitao vaša pravila ne znam kako je u skladu politika ponašanja i komentari pojedinih ""gostiju"".";neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;143;11;Hvala!;positive;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;1;Bahata, bezobrazna i nekulturna.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;2;Ponaša se kao da je bolnica njeno leno.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;3;U jednom periodu je bila jedini reumatolog u gradu i tada se osjećala izrazito moćno.;neutral;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;4;Za bilo kakav kontakt ti je trebala ili veza ili novac ili oboje.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;5;Kada kod nje odete privatno (radila je naravno i privatno i sve je bilo usmjereno da vas ne pregleda u bolnici, nego da običan pregled nalaza masno platite) nešto uljudnija i pričljivija.;mixed;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;144;6;U svakom slučaju tragedija liječničke struke.;negative;
1;https://najdoktor.com/dusanka-kaliterna-martinovic/d14094;Dušanka Kaliterna-Martinović;145;1;strucna doktorica ali ljubaznost i eticnost joj nisu jaca strana i predugo se ceka na pregled ako uopce i dode na ambulantu ali joj je osoblje na odjelu super;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;146;1;"Riječ ""hvala"" nije dovoljna,za znanje,profesionalnost i ljudskost.";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;146;2;Liječnik kod kojeg prvo zamijetite na prvom mjestu znanje,skromnost,egzaktne odgovore i podršku tijekom cijelog procesa.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;146;3;06.06.2016,lumbalni dio kralježnice,28.10.2025, vratna kralježnica.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;146;4;Sve savršeno odrađeno.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;146;5;"Ako sve može stati u riječ ""hvala"" za silan trud,i uspješan završetak,doktore: HVALA VAM!";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;1;Izniman liječnik.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;2;Operirao me otprilike prošle godine u ovo vrijeme.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;3;Zahvaljujući njegovoj umješnosti postupak koji je mogao biti kompliciran bio je jednostavan, bar za mene pacijenta.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;4;Ostao sam u bolnici 2 dana duže zato što je došao hitan pacijent pa je onda moj zahvat došao na red 2 dana kasnije.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;5;Operiran u četvrtak, u petak ujutro hodao, u subotu ujutro otišao kući.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;6;Nisam se do kraja oporavio ali to je pitanje težine i dužine trajanja problema zbog kojeg sam opreriran.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;147;7;Koristim ovu priliku da zahvalim doc Markoviću i njegovoj ekipi, zahvaljujući onom što je učinio meni će ostatak života biti lakši, ljepši i ugodniji.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;148;1;Čovijek kojeg neču zaboraviti dok je živ HVALA Doktore 11 godina je prošlo od operacije i daljesve odlićno;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;149;1;ČUDO OD ČOVJEKA I KIRURGA!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;149;2;Dr. Jurica Maraković nakon svih jakih bolova u vratu, gubitka snage u ruci i raznih komplikacija u vratnoj kralježnici učinio mi je laminektomiju iste 21.03.2024g. Nakon učinjenje operacije sve tegobe koje su bile prije operacije su nestale i sada nakon skoro godinu dana od iste sve je u redu.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;149;3;Dr. Jurica Maraković čudo od čovjeka i kirurga hvala vam!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;149;4;Vaš zahvalan pacijent Josip F.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;1;Izbjegavajte dotičnog ako možete.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;2;Nažalost, pogodilo se da je baš on bio dezuran kad sam došla na hitnu i odmah u noći morala operirati kraljeznicu.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;3;Uništio ju je, nakon dva i pol mj, tri puta me i nakon zadržavanja u bolnici zbog potrebe za operacijom poslao doma u bolovima i bez mogucnosti hodanja na jednu nogu.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;4;Svaki posjet jer bolove više ne mogu trpiti završi isto, tablete, ograđuje se od svega, izuzetno bezobrazan, prepotentan, vrijeđa svoje kolege na način da je to sramotno za bilo kojeg čovjeka, pogotovo jednog docenta kojem ta titula ne bi trebala pripadati.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;5;Naručuje, pa kaže da niste naručeni i dalje vas doma iako ste udaljeni 200 km od Zagreba.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;6;Operira i dalje ako je potrebno pomoći nema.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;7;Sve što imam i što znam će idi na portale i ovo što sam doživjela od strane doticnog, drago mi je da sam ga posramila jednom jedinom rečenicom da nije znao što bi rekao.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;150;8;Užas od čovjeka.;negative;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;151;1;Doc. Maraković, čvrst, samouvjeren i profesionalan, prava sam sretnica jer mi je upravo on operirao kralježnicu.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;151;2;Sa odjela neurokirgije otišla sam puna dojmova, te prvenstveno zahvalnosti jer postoje takvi ljudi - prvenstveno liječnici, istinski dobrotvori koji svoj život i rad posvećuju boljitku drugih.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;152;1;Dr. Jurica Maraković mi je 2015 nakon pada sa skele i epiduralnog hematoma na mozgu od 5 cm gdje mi je život bio jako ugrožen i šanse da preživim bile su 50% spasio život.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;152;2;Jako profesionalan, stručan i prije svega čovjek.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;152;3;Da nam je više takvih doktora, bilo bi odlično.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;152;4;U suradnji sa traumatologom dr. Robertom Buljubašićem u KB Dubravi operirao mi glavu, dok je traumatolog operirao nogu otvorenog prijeloma.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;152;5;Svaka čast obojici, spasili su me.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;153;1;Doktor Jurica Maraković mi je spasio nogu na prvom pregledu dao točnu dijagnozu bez magnetske rezonance koja je bila točna 14.11.2013 godine me je operirao operacija je bila na kičmi diskus L4 L5 dan danas nemam ni bolove ni probleme s kičmom.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;153;2;Doktore puno ti Hvala nikad te neću zaboraviti;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;154;1;Preporuke svim osobama koje boluju sa težim stanjima vezano uz bolest kralježnice.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;154;2;Etičan, stručan, precizan sa uputama, direktan vezano uz bolest pacijenta te nadasve čovjek.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;154;3;Uvijek dostupan za konzultacije sa pacijentom.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;154;4;Topla preporuka.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;155;1;Nakon kaosa koji sam zatekla u čekaonici bolnice i podužeg čekanja, dr Maraković mi je bez žurbe iznio svoje mišljenje, odgovorio na relevantna pitanja, dao potrebne upute i bitne informacije, ostavivši na mene dojam skromnosti i stručnosti.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;155;2;Pohvale također sestri koja je radila s njim u ordinaciji.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;156;1;Skroman,strpljiv ,strucan ,profesionalan !;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;156;2;Svee pohvale dr. Marakovicu i njegovom OP timu,koji me operirao 8/2017 godine.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;156;3;Naravno veliko hvala sestrama i svom medicinskom osoblju na odjeljenju Neurokirurgije KB Dubrava !;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;1;Operiran sam u ljeto 2017 god.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;2;Sobzirom da živim u Austriji ,igrom slučaja sam se zatekao u Zagrebu i operiran u KB Dubravi.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;3;U pitanju je blia operacija glave.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;4;Sad nakon skoro 1,5 godinu mogu reći da je sve od početka pa do dan danas sve u najboljem redu.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;5;Za dr.Marakovića sve pohvale ...;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;6;Realan ,ljubazan ,strpljiv,profesionalan .;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;7;Bez greške!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;157;8;Od srca mu hvala kao i cijelom timu tijekom operacije kao i svim sestrama na odjeljenju Neurokirurgije u KBC Dubrava !;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;158;1;Doktor Maraković njeguje izrazito profesionalan pristup i vrlo brzo i efikasno i strucno obavlja svoj posao.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;158;2;Ovim putem zahvaljujem mu sto mi je pomogao operacijom vratne kraljeznice i cijeloj ekipi doktora i medicinskih sestara sto su na vrlo brizan nacin obavljale svoj posao.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;1;Dr.Jurica Marakovic je jedan vrhunski neurokirurg !;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;2;Prije svega je covjek!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;3;Operirao me prije dvije godine i mislim da je ovaj gore imao prste u tome da ja bas dodem kod dr.Marakovica!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;4;Mislim da sam s tim sve rekla.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;5;Hvala od srca jednom i drugom.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;1;Moja kćerka je operirana 14.05.2015.godine.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;2;Operirao ju je Dr.sc.Jurica Maraković,neurokirurg,dr.med.sa svojim timom.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;3;Sve pohvale tom divnom čovjeku i liječniku.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;4;Skroman,nenametljiv,ali zato izuzetan čovjek i liječnik.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;5;Sve pohvale njegovom načinu komunikacije s pacijentom.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;6;U stanju je ako treba i deset puta ponoviti što pacijent treba znati i želja mu je uvijek da pacijent bude zadovoljan.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;7;Moja kćerka radi u zdravstvu i navikla je na svakojake kontakte i postupke.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;8;Oduševljena je,a mi ostali članovi njene obitelji smo oduševljeni predanom radu kojem se taj mladi znanstvenik predaje.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;9;Hvala mu od sveg srca i iz dubine naše tople ljudske duše.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;10;Neka mu dragi Bog,njemu,njegovim najmilijima,užoj i široj obitelji da ono što svaki običan čovjek želi a to je da ima dug ali zdrav život,malo sreće i obilje ljubavi.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;11;Hvala mu do neba.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;12;Tata njegove pacijentice Jasmine Jagić,SISAK,G.Vukovara 3. ABDULAH OSMANAGIĆ,SISAK,STARA DRENČINA 1 D..;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;161;1;gost 2422 sigurno govori o dr. Marinoviću , taj opis odgovara samo dr. Marinoviću , definitivno;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;1;Mogu se samo složiti sa vama.;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;2;Doista stručan i vrhunski neurokirurg.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;3;Meni je operirao vratnu kralješnicu za koju svi ovdje kažu da je najbolji i već sam drugi dan bila odlično, a u ta tri dana koliko sam samo ležala na odjelu vidjela sam i druge pacijente koje je Dr Maraković operirao zbog tumora mozga i hernija diska i svi su bili vrlo zadovoljni i svi ga hvale.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;1;samo velike pohvale za tako velikog čovjeka .;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;2;ljubazan strpljiv nadasve veliki stručnjak koji je mojemu suprugu spasio život .;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;3;velika mu hvala;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;1;Operirana prije tri tjedna i sve je super prošlo.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;2;Dr Maraković je uistinu jedan od najljubaznijih i najpristupačnijih doktora koje sam ikada srela.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;3;Čovjek je ostao na poslu 6 sati duže da bi meni dogovorio pregled kod anesteziologa u KBC Dubrava.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;4;uistinu jedan predivan čovjek;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;1;naravno slažem se,zato sam i napisala kako je vjerovatno imao loš dan uostalom kao i svi mi ponekad.....;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;2;Dr.Maraković je zaista osoba vrlo savjesna i stručan....;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;3;"to znam jer sam i sama njegov pacijent već pet god.pri svakom susretu je zaista dao maksimum od sebe po mom mišljenju jer i mi pacijenti smo ponekad stvarno""pacijenti"" oću reć naporni,no ni u kojem trenutku nisam osjetila njegovo zanemarivanje mog mišljenja niti da sam mu naporna a ponekad smo svi....";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;4;Dr.Maraković je prvenstveno čovijek,liječnik za poželjeti....;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;166;1;"iz vašeg komentara jasno se vidi da pričate gluposti bez ikakvih argumenata ili podataka; u više navrata sam ležala na odjelu i svaki put sam se osobno uvjerila, a i čula od drugih pacijenata kako se radi o doista stručnom, vrlo savjesnom liječniku, koji je uz sve to i vrlo suosjećajan s pacijentima; ili ste ga zamjenili s nekim drugim na istom odjelu jer nažalosti vidjela sam i takvih tamo kada sam ležala, ali ovo o čemu vi pričate nikako nije dr. Maraković";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;1;am neeee,nema šanse....;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;2;"dr.Maraković je uistinu,kako bi ja po svom rekla ""čovik ipo""....";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;3;sigurno je imao loš dan....;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;4;jer ovakav komentar mi nikako nje sliči njemu.....;neutral;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;5;strpljiv je,temeljit i obavlja svoj posao bezprijekorno......;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;168;1;doktor sa znanjem i srcem, sve objasni tako da znaš što te čeka.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;1;hvala svima na odjelu neurokirurgije u kb dubrava, a posebice dr. jurici maraković koji mi je objasnio sve o mojoj bolesti, tijeku opracije i samom oporavku.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;2;sve to učionio je na način da sam sve mogla razumjeti.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;3;veliko hvalaaaaaaaaaaaa!!!!!!!!!!!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;1;ja uistinu zahvaljujem svima na odjelu neurokirurgije u kb dubrava, a posebice dr. jurici maraković koji mije objasnio sve o mojom bolesti, tijek operacije i sami oporavak.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;2;sve to učinio je na razumljivi način, a ne da mi obični ljudi ne razumijemo njihove stručne izraze.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;3;hvala na svemu i puno uspjeha u radu i u privatnom životu.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;4;hvalaaaaaaaaaaa!!!!!!!!!!!;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;1;Meni je dr.Jurica Maraković baš pomogao.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;2;Njegov pristup,način rada i stručnost su na visokom nivou.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;3;Za svaku pohvalu,njemu kao i cijelom timu.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;1;Dr. Jurica Maraković, neurokirurg u bolnici Dubrava, odgovoran je i stručan doktor.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;2;Jasno prepoznaje što je bitno i što je hitno kod bolesti pacijenta i u skladu s tim djeluje.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;3;"Uredan je i temeljit, strpljiv; na jednostavan i nenametljiv način angažiran je za zdravlje i dobrobit pacijenta.";positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;4;I prije operacije, a također i nakon uspješno obavljene operacije kralježnice dr. Maraković strpljivo upućuje pacijente na što treba paziti da se stanje s kičmom drži u normali.;positive;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;5;Dr. Jurici Marakoviću i cijelom timu neurokirurgije Dubrava velika i iskrena zahvala!;positive;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;173;1;Pozitivna energija, ljubaznost, sistematicnost i organiziranost doc.dr.sc.Ivi Ivanko, dr.med, specijalistici hematologije i osoblja za svaku je pohvalu!;positive;
